fov segment, laser convert, laser ds, map update, optimize, poseEstimate, processMeasurement, pub cloud, 
2.70711,1.30374,2.49257,0.19778,50.8509,41.8184,56.966,0.208189,
2.88089,1.22294,2.4844,0.22115,37.2973,53.9553,53.0809,0.232831,
3.84421,1.17168,2.43372,0.26117,44.0985,41.4058,57.9552,0.268951,
2.67956,1.31102,2.60631,0.185235,39.0863,46.967,56.8335,0.206025,
2.9873,1.68292,4.13363,0.229392,39.4965,42.3084,64.78,0.221299,
2.83889,1.20359,2.69223,0.21707,39.8058,42.556,69.4198,0.220559,
2.77135,1.21852,2.50865,0.189884,64.7552,42.7704,43.4256,0.226562,
2.76561,1.17915,2.42757,0.18919,59.5492,67.7135,50.63,0.213347,
3.22695,1.2585,2.89371,0.181655,53.6853,62.9613,43.2463,0.251008,
2.76835,1.75759,2.92319,0.204267,51.9027,56.6619,41.9863,0.21572,
2.91559,1.48319,2.81868,0.252607,51.1117,55.0749,42.7117,0.218163,
3.28936,1.5975,3.15324,0.225886,39.039,54.6316,54.873,0.221385,
3.7639,1.52067,3.03145,0.1916,58.0566,42.9983,42.3991,0.249824,
2.65026,1.62996,3.0457,0.200687,39.6492,60.9117,48.192,0.210718,
3.02992,2.02057,3.285,0.190976,39.4481,42.8729,43.1949,0.266765,
3.47706,1.28192,3.04305,0.266179,39.1015,43.1948,43.5098,0.224668,
3.09927,1.59143,2.69645,0.264589,40.0612,42.4696,43.7359,0.22072,
2.87964,1.23819,2.52104,0.226606,40.9853,43.1718,68.6581,0.2124,
2.97036,1.14202,2.55742,0.198118,53.1547,44.1576,63.9057,0.224943,
3.40473,1.21502,2.71164,0.186594,41.1448,56.7507,57.8581,0.233588,
3.45637,1.4861,2.84802,0.190115,42.6868,44.7957,55.9669,0.402792,
2.9178,1.30656,2.55154,0.348507,40.7396,45.9586,55.5797,0.218207,
2.83892,1.15712,2.88745,0.23243,53.0301,43.8143,43.9404,0.222398,
2.7443,1.15586,2.45183,0.208182,41.9278,55.9856,61.8529,0.209682,
2.72963,1.19335,2.5013,0.201441,42.8828,44.8619,43.8475,0.219256,
3.21716,1.53042,3.0664,0.243596,39.6069,46.3483,44.186,0.236061,
3.84791,1.57237,3.2324,0.317906,40.0846,43.7768,43.4192,0.238697,
2.76999,1.3053,2.68847,0.218027,54.1625,43.076,44.093,0.213714,
2.8015,1.66207,3.33829,0.207684,53.1451,57.1751,45.1063,0.211629,
2.81905,1.57106,2.97478,0.246708,40.6662,56.2154,57.6807,0.21561,
2.9028,1.51892,3.09928,0.235281,40.6874,43.807,45.9441,0.218962,
2.71173,1.5739,3.0847,0.203175,27.766,43.6061,47.2293,0.215218,
3.04734,1.53312,3.0739,0.257442,40.7428,31.0751,44.7435,0.230273,
2.74567,1.22708,2.55578,0.211158,64.7105,43.703,56.9217,0.234439,
4.13299,1.63739,2.8642,0.214534,40.6115,69.0618,45.8138,0.291044,
2.77663,1.19767,2.47694,0.240487,53.9911,43.6322,47.3002,0.215915,
2.73385,1.37987,2.58424,0.194844,55.6316,56.9226,44.7804,0.211062,
3.17526,1.66211,3.44566,0.264442,55.5006,59.0753,44.057,0.230971,
2.84741,1.69067,3.52633,0.223468,54.5522,58.5765,58.0898,0.210627,
3.12268,2.499,3.71471,0.26013,54.2219,57.9398,57.1197,0.240417,
3.54008,1.74227,3.95541,0.229182,52.6126,57.995,44.7268,0.219196,
2.96525,1.71729,3.49349,0.215922,30.1153,55.7977,44.5265,0.22271,
2.7265,1.71211,3.45887,0.220582,43.5069,33.0653,32.0188,0.216665,
3.60648,1.85788,3.80371,0.221781,55.937,47.3414,44.6694,0.239127,
4.75895,1.88733,3.63718,0.279538,42.0798,60.9789,70.0791,0.240918,
2.70072,1.68186,3.48703,0.200174,42.6132,44.9848,44.8354,0.214986,
2.68103,1.76913,3.62954,0.202261,44.7946,45.4991,57.8771,0.218668,
3.12699,1.66309,3.43721,0.277092,58.1293,48.2016,59.9906,0.229844,
2.76221,1.33313,2.71513,0.223529,28.3769,61.1205,59.5083,0.223976,
2.9888,1.88701,3.5301,0.24829,42.3243,31.6178,58.8872,0.219133,
2.79156,1.47618,3.02569,0.224077,42.1457,45.3447,58.9506,0.232729,
4.02402,1.28304,2.54929,0.245083,42.5699,46.4202,56.7673,0.236679,
2.99107,1.18486,2.72933,0.21725,42.9078,45.7812,34.0186,0.23207,
2.87631,1.64599,3.20496,0.27142,71.899,46.0595,48.3071,0.219512,
2.97834,1.52377,2.79253,0.26605,28.0107,75.1491,61.9952,0.227918,
3.40136,1.51813,3.07146,0.350483,42.3175,31.7679,45.9456,0.365777,
3.08281,1.56126,2.89743,0.240652,57.2785,45.6455,46.4538,0.218198,
2.70252,1.58356,3.15073,0.224183,30.3277,60.2096,49.1276,0.215544,
3.01803,1.17834,2.65891,0.235127,54.2709,33.5849,62.0972,0.229789,
2.83491,1.42236,2.80649,0.233612,41.9278,57.3431,32.5794,0.222662,
3.16201,1.49111,2.5716,0.316093,42.324,45.4104,46.3574,0.263883,
2.80968,1.62569,3.11266,0.237926,27.1259,45.3758,47.4217,0.220839,
4.57227,1.66323,3.29835,0.200724,29.2522,31.9041,46.8277,0.239149,
2.8913,1.49174,2.86835,0.268356,27.524,32.4159,47.0126,0.211295,
2.62708,1.34138,3.14495,0.23401,29.2516,30.3897,76.0895,0.222544,
2.78887,1.17035,2.5075,0.241204,42.2624,32.2845,32.8644,0.225501,
2.9358,1.25578,2.62393,0.235884,55.3896,45.4372,46.8418,0.245165,
3.79091,1.30679,2.72627,0.266388,43.8705,59.4499,61.1585,0.321303,
2.77519,1.31229,2.66238,0.221852,57.1431,46.8719,34.5145,0.210647,
2.72855,1.26283,2.71077,0.203794,44.4831,60.0796,58.279,0.218625,
3.07078,1.20089,2.56954,0.384888,42.684,47.9424,46.3554,0.22199,
2.88417,1.2606,2.59251,0.257336,56.0895,45.8293,46.3893,0.221974,
3.73215,1.21751,2.58877,0.253653,56.5012,60.0786,32.8758,0.265564,
3.88823,1.25343,2.4305,0.219207,42.1849,60.6135,33.4291,0.242191,
2.82614,1.71019,2.593,0.235687,42.5135,45.2514,31.3126,0.222281,
2.90807,1.18016,2.40354,0.297564,42.4159,45.724,33.2354,0.236573,
3.79961,1.23117,2.57036,0.302444,56.0831,46.5232,46.4622,0.229104,
3.55372,1.22777,2.51213,0.25899,44.3403,59.8996,60.5533,0.382019,
2.69123,1.15973,2.69861,0.229776,44.0872,47.2656,47.9392,0.210609,
2.76556,1.62335,2.68745,0.217802,44.1245,47.0777,61.0721,0.216671,
3.39202,1.25295,2.5182,0.278112,43.5544,47.7998,48.8894,0.233382,
2.7949,1.2212,2.53475,0.233833,57.7863,46.586,46.8108,0.213467,
2.70099,1.59534,3.10613,0.209937,57.7795,60.7019,61.1508,0.210576,
2.74823,1.72686,3.661,0.22046,56.941,60.752,61.6998,0.21203,
2.71764,2.0869,3.72321,0.226401,43.6023,59.8879,46.3059,0.21302,
3.2485,1.67941,3.64407,0.255005,43.6742,47.1109,46.7559,0.223929,
3.14282,1.7327,3.66715,0.283877,57.1786,47.1049,47.5815,0.232735,
2.86608,1.64331,3.60635,0.222129,44.4228,60.2707,61.1348,0.222195,
3.18419,1.69195,3.69205,0.239392,44.7583,47.8503,48.3638,0.250888,
2.79857,1.72795,4.11142,0.268019,55.1294,47.8293,48.0209,0.213451,
3.0138,1.68881,3.66354,0.280376,43.1269,58.4268,48.7824,0.233454,
3.61947,1.74465,3.64675,0.261114,44.167,47.0123,47.5889,0.287498,
2.9393,1.68033,3.79802,0.290134,56.0404,47.3994,61.661,0.218929,
2.7422,1.88338,3.88317,0.2216,56.6206,59.0074,61.6898,0.213862,
2.83857,2.17305,3.8005,0.262684,43.0903,59.7248,60.8381,0.215218,
2.93916,1.33205,2.59888,0.241169,43.292,46.2745,48.0818,0.22221,
3.41056,1.26125,2.66396,0.266813,58.371,46.9735,48.1801,0.23354,
3.44313,1.17957,2.50148,0.341436,56.8348,62.1594,61.2657,0.219256,
2.68943,1.16026,2.5877,0.208282,44.6081,59.7349,48.8685,0.210228,
2.7051,1.34503,4.07382,0.226728,29.5787,47.5431,48.8392,0.210773,
2.91287,1.21675,2.60336,0.268348,58.708,32.7635,59.385,0.219975,
3.11125,1.383,2.82112,0.278145,43.7315,62.1016,48.0985,0.221813,
2.79477,1.14457,2.55409,0.229001,59.5998,46.7603,48.7117,0.225986,
3.138,1.14102,2.56901,0.261175,44.4879,63.0038,59.9832,0.240253,
2.79992,1.94782,3.24083,0.233117,58.5655,47.5257,60.6793,0.213922,
2.73116,1.45304,3.1772,0.228797,44.113,61.5289,47.2474,0.215349,
3.3702,1.22189,3.22072,0.311809,30.1016,47.7991,47.9758,0.267518,
2.7155,1.5058,3.23359,0.22904,47.8633,33.0493,63.1889,0.213214,
2.78493,1.13509,2.58464,0.24858,45.6816,50.9002,60.7111,0.218382,
3.08398,1.73418,3.28737,0.290404,43.2038,49.0594,48.4897,0.226327,
3.81603,1.18688,2.54809,0.254362,45.5782,47.2774,33.7292,0.256142,
2.77365,1.26273,2.61749,0.24589,58.8617,48.6024,63.1153,0.210497,
2.75368,1.11473,2.55217,0.226217,42.7173,61.8451,47.8076,0.21662,
3.18102,1.20643,2.54796,0.281103,43.3626,46.1831,64.0747,0.227219,
3.5249,1.35471,2.88456,0.319667,57.6262,47.2115,48.5511,0.373428,
4.06512,1.16102,2.52099,0.327216,49.4329,62.0225,62.5291,0.277528,
2.75768,1.17515,2.54535,0.23907,44.6668,52.4331,48.8529,0.22478,
3.35957,1.16557,2.51617,0.269178,28.7357,48.2985,34.1473,0.236998,
3.6876,1.17872,2.83856,0.22372,45.4093,32.6507,51.893,0.233582,
2.99935,1.69223,3.11533,0.271714,66.6087,48.6849,50.0649,0.215554,
2.95574,1.1628,2.55407,0.282414,44.619,69.8518,48.3112,0.228663,
3.03463,1.19901,2.58181,0.255647,32.5373,47.913,49.6463,0.222407,
3.58438,1.16597,2.62711,0.271936,61.353,36.3978,62.8605,0.247928,
2.76238,1.14091,2.535,0.265614,60.1706,64.3851,47.2096,0.212409,
2.96554,1.66512,4.04665,0.27382,57.1406,63.4141,48.4237,0.227964,
3.98099,1.1765,2.54154,0.30948,74.4284,61.4355,63.3249,0.216734,
2.89802,1.23181,2.77981,0.252754,59.7446,77.5828,53.8296,0.220937,
2.81706,1.20209,2.66615,0.242947,59.1184,62.8078,49.31,0.227854,
3.50982,1.34198,3.11765,0.258967,59.8833,62.8903,33.7288,0.256334,
2.86356,1.28102,2.8633,0.245229,29.9651,62.9951,49.7078,0.228008,
2.84744,1.17808,2.62797,0.277986,60.9058,33.096,70.857,0.213126,
3.00099,1.17566,2.62907,0.296376,46.3478,64.2077,48.9109,0.215008,
3.2315,1.14344,2.9225,0.24012,29.6133,49.8237,37.4597,0.23202,
3.5284,1.17685,2.54701,0.286521,59.3057,33.4328,65.5621,0.222984,
2.72327,1.38071,2.95859,0.201578,32.2521,62.2349,64.385,0.218254,
2.98663,1.31699,2.91326,0.294067,45.6405,35.5367,62.4436,0.223241,
4.41153,1.16687,2.77095,0.463016,29.4574,50.521,78.5544,0.260183,
2.75998,1.3226,2.57575,0.242867,73.5413,32.4641,63.7916,0.215933,
2.78815,1.19451,2.55984,0.231731,61.6405,76.566,63.9401,0.217244,
2.7345,1.12812,2.50992,0.209986,59.0446,64.5885,64.0482,0.211323,
4.5644,1.12495,2.5534,0.220305,46.4333,63.8346,34.0635,0.281813,
2.73514,1.23134,2.79816,0.218151,59.6178,49.3912,65.1701,0.21697,
3.04167,1.31619,3.00906,0.27304,62.0484,62.9385,50.8357,0.223493,
3.08435,1.16701,3.26581,0.221986,61.4287,65.3606,34.473,0.212595,
2.79341,1.79465,3.09815,0.246752,89.1107,64.4711,63.2599,0.21784,
2.82381,1.19304,2.61089,0.240897,46.7196,92.179,36.5052,0.225889,
2.83635,1.22846,2.65661,0.224921,61.3233,49.7838,51.5555,0.219863,
2.8108,1.42442,2.97768,0.249651,44.82,64.3863,33.5534,0.225847,
3.03881,1.18324,2.81203,0.256806,44.4836,48.1195,77.5477,0.235076,
3.19142,1.51599,3.5042,0.258932,47.511,47.9392,65.5361,0.2616,
2.84119,1.20965,2.4776,0.273005,46.3134,50.6282,64.8392,0.224564,
2.73332,1.23143,2.53385,0.205827,61.2323,49.2564,50.7939,0.22244,
4.48514,1.14515,2.60146,0.386982,47.0323,66.111,63.9022,0.222336,
2.87214,1.12882,2.49691,0.216853,58.324,50.1237,66.4794,0.236962,
3.71243,1.31749,2.63205,0.243416,62.8271,62.2831,65.4081,0.382877,
2.90027,1.23055,3.05396,0.274588,44.5384,66.0068,93.1208,0.229864,
4.69394,1.16581,2.52299,0.436756,57.7505,49.6735,50.7401,0.308655,
2.92613,1.14077,2.47222,0.255404,43.7728,60.9355,65.3473,0.224505,
2.676,1.15688,2.77264,0.213679,29.85,46.6653,49.0926,0.212815,
2.95738,1.5062,2.96821,0.251588,42.619,33.0634,49.0009,0.225774,
2.76854,1.17156,2.70212,0.224765,43.6852,45.6157,51.7688,0.329204,
2.77845,1.22035,2.59265,0.208648,51.419,46.6753,50.2261,0.218628,
2.69868,1.59807,2.66298,0.215462,58.2079,54.3365,67.0858,0.211261,
2.73463,1.10154,2.60225,0.211486,57.4723,61.1578,51.1162,0.215992,
2.89077,1.54914,3.49213,0.23463,64.8953,60.6026,63.4174,0.218845,
3.02153,1.15053,2.4906,0.289208,58.7108,68.2092,67.539,0.231109,
2.78384,1.2495,2.62718,0.226636,42.5909,61.7251,50.7682,0.223012,
4.41016,1.15895,2.55491,0.343597,47.6076,47.3479,62.2986,0.268242,
2.91205,1.66143,3.42658,0.24539,57.1959,50.7675,47.6268,0.221537,
2.71965,1.26418,2.9852,0.200441,42.8759,60.1197,34.0026,0.211248,
2.76807,1.12111,2.50442,0.249947,70.3793,45.8979,46.6891,0.218166,
2.71556,1.10889,3.09687,0.199705,44.372,73.2984,47.7472,0.212887,
3.01604,1.44029,3.17189,0.221466,35.1682,47.6132,55.2714,0.253039,
3.96194,1.46595,2.98707,0.295611,63.2719,39.4319,62.0809,0.552465,
3.88125,1.66661,3.42263,0.206269,58.2208,67.3646,61.5904,0.231223,
2.95447,1.16716,2.80574,0.229017,44.1467,61.4072,69.2591,0.221428,
2.71975,1.45019,3.14357,0.204628,44.2785,47.0738,62.7105,0.215119,
2.84146,1.40708,3.05358,0.245589,58.5262,47.3682,48.3706,0.215306,
2.8442,1.10409,2.53991,0.25175,69.7784,61.627,52.0992,0.235066,
3.86772,1.49768,3.27961,0.295273,47.6868,73.9468,61.1035,0.227294,
3.57414,1.11864,2.45471,0.356402,43.6699,51.6215,46.8241,0.223227,
2.92688,1.14401,2.51544,0.226648,61.4435,46.8269,74.2368,0.240784,
2.97627,1.11197,2.59085,0.218657,45.0378,64.6432,48.6064,0.21992,
2.78417,1.45639,3.06298,0.228239,43.0986,48.0536,40.7718,0.223267,
2.96594,2.51878,2.78187,0.239635,42.9077,46.3079,68.5225,0.224837,
2.97612,1.11689,2.9851,0.24701,56.0394,46.1346,62.4532,0.225646,
2.94804,1.49226,3.22485,0.234843,43.0269,59.2277,48.0595,0.220879,
3.05107,1.46544,3.12129,0.27191,55.2878,46.3539,48.3061,0.301179,
3.30655,1.37522,2.83578,0.240289,55.82,58.8393,62.5848,0.246898,
2.88524,1.74094,3.37209,0.299942,41.6526,59.0092,74.8918,0.228351,
2.90252,1.18157,2.66115,0.221473,54.7362,44.7809,52.6425,0.229327,
3.16675,1.4279,2.4678,0.352425,55.2665,58.2586,47.8059,0.217269,
2.89248,1.65147,3.34518,0.226297,42.4156,58.3916,65.789,0.218733,
2.87641,1.43703,3.14104,0.212725,68.127,45.51,49.04,0.244929,
2.894,1.22839,3.30054,0.209368,70.521,71.2347,47.2613,0.224303,
2.72249,1.20278,2.78403,0.212444,55.9271,73.4593,47.1039,0.220428,
3.10399,1.42649,2.58827,0.205018,44.409,59.2393,60.175,0.222418,
2.74675,1.35744,3.03508,0.222655,41.9812,47.3817,47.3817,0.221075,
2.94277,1.22057,2.46822,0.225724,42.413,45.1534,59.9081,0.225761,
2.73612,1.15164,2.5064,0.202181,41.4514,45.3554,60.0287,0.239784,
2.81502,1.12635,2.62366,0.234204,42.2989,44.5052,45.7593,0.224266,
2.89811,1.24892,2.62122,0.252485,55.1304,45.4521,59.2065,0.225992,
2.95613,1.08658,2.67653,0.231178,41.976,58.3211,59.3563,0.222596,
2.71598,1.12409,2.49195,0.220351,43.5078,44.9161,46.4918,0.223234,
2.7477,1.31004,3.5539,0.228982,41.555,46.4878,72.207,0.220777,
2.96923,1.12583,2.46696,0.283872,54.8301,44.813,74.4182,0.227275,
3.11568,1.12349,2.63121,0.264673,53.8588,58.2149,60.2225,0.239345,
3.77977,1.09901,2.45048,0.193669,29.3794,57.8364,48.3563,0.229695,
2.81541,1.11807,2.50815,0.262292,41.8479,32.4601,46.0999,0.2241,
3.32643,1.20021,2.63284,0.323412,28.2468,45.5047,46.3332,0.229567,
2.71691,1.0706,2.57269,0.207667,42.3029,31.176,45.4276,0.225104,
2.78842,1.08383,2.57873,0.197023,42.2501,45.2926,46.413,0.231087,
3.61201,1.09553,2.4106,0.242767,41.8438,46.1088,59.2723,0.245038,
3.34956,1.52583,3.28173,0.19771,55.4301,45.3969,45.8759,0.239539,
2.85356,1.93379,3.95952,0.190761,43.6171,58.4777,47.4388,0.223503,
2.77221,1.56012,3.32578,0.201059,41.5204,46.5935,45.7545,0.225627,
3.28188,1.68643,4.0975,0.278225,42.5588,45.0845,59.2066,0.233701,
3.14366,1.472,3.37412,0.203005,44.2813,45.9101,58.8446,0.229744,
2.94035,1.52117,3.27538,0.268265,40.6416,47.4934,33.4514,0.226313,
3.08565,1.44197,3.46502,0.246318,41.7453,43.9774,46.4714,0.231967,
2.78944,1.17445,2.57014,0.195394,56.5666,44.7341,32.1741,0.222929,
3.40678,1.26241,2.6622,0.264469,57.2534,60.2425,46.2704,0.241894,
2.82399,1.0872,2.71367,0.237129,42.6247,60.3187,47.1523,0.2243,
2.95674,1.07509,2.47464,0.26781,28.1668,45.8547,46.402,0.222929,
2.68267,1.83171,3.78773,0.209727,65.7529,31.0628,59.5035,0.241098,
2.85506,1.58587,3.27941,0.236464,47.9473,68.8493,47.543,0.225477,
2.75433,1.07558,2.72262,0.214397,42.437,50.9205,46.0491,0.220175,
2.82294,1.13622,2.48047,0.203351,41.5745,45.4682,46.9055,0.234188,
2.94469,1.44139,3.09093,0.247122,54.1973,44.769,48.4787,0.225579,
2.80091,1.52201,3.60012,0.219958,73.8824,57.2238,44.9657,0.223477,
2.9331,1.54047,3.1655,0.254539,41.4779,77.0748,45.6988,0.229464,
2.70062,1.13076,2.5401,0.202035,62.0366,44.3856,61.2231,0.215291,
2.93814,1.47955,3.52424,0.254934,55.7147,65.2331,61.3603,0.234113,
2.84972,1.16167,2.49803,0.19637,27.5712,58.7648,46.8068,0.218861,
4.54036,1.83922,4.32919,0.265304,72.4807,32.3807,32.0742,0.275125,
2.73967,1.57141,3.4513,0.221203,29.1065,75.4463,69.8016,0.215779,
2.93087,1.51833,3.41177,0.285535,45.292,32.3271,51.8841,0.222081,
2.99467,1.66442,3.905,0.236475,43.618,48.5287,46.4273,0.237155,
2.78254,1.48888,3.48063,0.228049,40.7708,46.6324,45.7821,0.218166,
2.78959,1.75993,3.44371,0.201274,42.7417,43.767,58.202,0.218069,
2.86318,1.68622,3.97012,0.216035,43.8769,45.824,78.0515,0.2264,
3.37301,1.53152,3.52891,0.259589,55.8454,47.513,45.3854,0.223945,
2.75494,1.40038,3.29629,0.228128,58.3574,58.8321,66.1918,0.218326,
4.31543,1.17151,2.46687,0.370271,43.1905,63.0458,59.7198,0.277339,
2.84424,1.30641,2.90278,0.209965,69.7982,46.2498,33.3751,0.218212,
3.22884,1.13623,2.46242,0.324552,42.4036,73.3543,76.7974,0.310271,
2.76329,1.09591,2.6164,0.20955,77.7024,45.3816,33.269,0.216895,
3.52608,1.39233,3.16066,0.240992,29.7323,81.4753,49.6506,0.243093,
2.76962,1.243,2.56748,0.218017,43.2587,32.7239,47.6166,0.215902,
2.87031,1.28523,2.98511,0.248572,41.6293,46.3828,44.6939,0.223182,
2.83222,1.10861,2.5177,0.228803,49.635,44.6947,46.7637,0.220458,
2.87285,1.54881,3.22255,0.211406,27.7954,52.7224,48.4778,0.215227,
4.11856,1.2796,2.48549,0.277583,54.63,32.1965,59.7881,0.246769,
2.91064,1.3063,2.55925,0.250942,54.2214,57.7962,64.0286,0.22453,
3.95983,1.51501,2.7141,0.333274,62.5319,58.519,47.5569,0.238773,
3.40345,1.04236,2.5036,0.231861,42.8598,66.1716,74.3987,0.243461,
2.75895,1.15348,2.61667,0.20038,41.9846,45.8227,46.4341,0.22021,
2.96051,1.53986,2.50197,0.260949,62.0486,45.211,82.4419,0.224668,
2.75181,1.21974,2.58181,0.215308,42.9139,65.0211,33.7012,0.248806,
2.92907,1.30713,2.56099,0.245237,69.453,46.0925,47.3318,0.227218,
3.24183,1.08103,2.4454,0.303548,29.9616,73.0031,45.6609,0.230795,
2.77362,1.08234,2.44816,0.21752,32.1093,32.9565,53.6705,0.216297,
4.44045,1.10553,2.53494,0.361206,42.7503,36.9141,33.2157,0.273183,
3.45715,1.12392,2.40075,0.317197,42.5621,46.5312,58.805,0.238903,
2.90899,1.54133,2.78174,0.264745,56.7228,45.7405,59.5057,0.221339,
3.04677,1.15022,2.49767,0.305873,60.5701,60.0785,67.199,0.228388,
2.70934,1.11143,2.45415,0.201148,41.8602,63.4848,46.8196,0.214671,
2.80253,1.13633,2.44653,0.230761,40.5991,44.8972,46.1552,0.219625,
4.52285,1.04912,2.48211,0.305439,57.8054,45.4334,66.0163,0.438083,
2.73919,1.40946,2.951,0.192303,65.5799,60.7407,47.0755,0.23237,
2.79605,1.20016,2.81097,0.233838,41.0899,68.6123,73.9722,0.216699,
2.71351,1.06353,2.44455,0.195445,41.7557,44.002,33.9442,0.21627,
2.7447,1.08772,2.44349,0.207321,67.9355,44.7112,37.9011,0.218192,
2.74082,1.23059,2.5956,0.21629,54.6086,70.8968,47.8456,0.219521,
2.80638,1.72304,2.70255,0.219269,74.9973,57.6386,46.7566,0.221793,
2.8506,1.05127,2.40601,0.229681,41.0982,78.0809,61.0367,0.228923,
3.11476,1.60116,3.60284,0.236963,53.5097,44.4533,64.4788,0.249581,
3.50936,1.52188,3.44338,0.237948,67.4769,57.26,45.8211,0.230786,
3.62595,1.16087,2.60726,0.254966,27.6345,71.3619,46.6168,0.2307,
3.26864,1.06203,2.3857,0.238675,68.7071,31.1455,61.8511,0.235406,
3.02906,1.07132,2.52247,0.244605,67.9545,71.9838,69.5086,0.23479,
2.79759,1.20603,2.69148,0.201148,47.3606,70.9561,44.9278,0.220936,
2.73491,1.21601,2.5688,0.204649,69.5652,50.3033,45.6424,0.25746,
2.83042,1.63415,3.28921,0.227592,57.1244,72.6268,71.8224,0.222892,
2.80768,1.63418,2.91962,0.221527,86.7162,60.158,58.5978,0.222484,
2.72665,1.12013,2.52319,0.197976,72.3308,89.6454,79.0235,0.216697,
3.74302,1.1502,2.64264,0.280525,40.5382,76.3592,45.4329,0.227447,
3.0112,1.08242,2.4104,0.211702,41.7754,43.7649,58.2529,0.21749,
2.88701,1.13766,2.54312,0.243837,69.0343,44.9118,72.3669,0.225072,
2.69719,1.29308,3.10546,0.195732,43.5725,71.9307,32.1125,0.21526,
4.38275,1.12037,2.59434,0.283767,52.0034,48.2427,72.9569,0.285674,
3.44953,1.49389,3.13894,0.300663,52.572,55.7578,71.9319,0.314947,
2.7638,1.13994,3.12255,0.197344,39.9326,55.5366,51.2981,0.218926,
2.69681,1.11648,2.57662,0.193746,69.6659,42.8266,73.5951,0.216798,
2.71472,1.85418,2.5939,0.198581,40.7085,72.5838,61.1066,0.221399,
2.77442,1.48353,3.20998,0.227669,38.938,43.7134,90.5504,0.224154,
3.16629,1.442,3.13124,0.247982,60.8145,42.3559,77.3211,0.267076,
3.40625,1.35692,2.72793,0.232264,40.9157,64.4584,44.7134,0.228658,
2.8452,1.20758,2.51091,0.209844,55.2943,43.9767,45.8433,0.219409,
3.28116,1.42359,2.98632,0.22036,54.7721,58.7998,72.9537,0.23582,
2.72436,1.10569,2.48955,0.185163,41.0857,57.6849,49.2169,0.218557,
2.86962,1.21342,2.61333,0.222937,40.0678,44.1827,57.1621,0.22432,
2.7547,1.19429,2.55378,0.202227,64.7995,43.0281,56.5447,0.221221,
2.79423,1.38944,2.79894,0.193422,52.3106,67.7913,43.7365,0.230758,
2.72957,1.43611,3.25117,0.186838,39.6582,55.2298,73.484,0.22554,
2.87187,1.19382,3.06858,0.192289,40.9536,42.7256,44.6398,0.224115,
3.98621,1.16219,3.16049,0.30185,51.88,45.2463,43.3197,0.332588,
2.71804,1.34725,2.72831,0.201897,40.1363,54.8031,65.5944,0.216973,
2.79914,1.18874,3.10479,0.255203,52.2964,43.1937,44.9866,0.222829,
3.19149,1.50037,3.23888,0.23349,41.3924,55.7247,59.7285,0.238412,
3.69368,1.46364,3.03625,0.294071,38.6515,45.3836,58.6193,0.238312,
2.90136,1.44877,3.01858,0.22288,53.4349,41.7786,45.1432,0.225704,
2.88351,1.40876,2.98585,0.212467,78.2197,56.535,43.9446,0.228331,
3.05043,1.39505,3.01275,0.251996,51.8829,81.5259,68.7616,0.24064,
2.80962,1.36718,2.5818,0.220302,41.7761,54.9156,56.2187,0.223618,
2.73511,1.08491,2.93081,0.204888,52.2619,44.7198,43.7055,0.219557,
3.00726,1.84385,3.18872,0.201563,40.6585,55.4748,46.3412,0.239176,
2.70897,1.5277,3.06527,0.197919,66.1106,43.5678,55.904,0.221065,
2.95778,1.34889,3.12718,0.231173,41.617,69.307,44.0926,0.249812,
2.85543,1.43617,3.14869,0.210664,59.8803,44.6884,56.6619,0.227147,
2.87171,1.06139,2.72195,0.215017,52.5069,62.9703,46.3502,0.223133,
2.70724,1.11434,2.40242,0.200704,39.5566,55.4194,42.6964,0.217397,
3.63266,1.07633,2.53326,0.275947,40.0631,43.4698,57.4507,0.236191,
2.91612,1.13456,2.45776,0.239737,52.6828,43.2239,82.4452,0.242359,
2.79607,1.03671,2.32182,0.216602,38.2704,55.7001,55.8416,0.238758,
2.94096,1.09239,2.37711,0.219797,28.4242,41.436,45.63,0.227381,
2.83024,1.10644,2.36386,0.213117,40.4558,31.4716,56.3877,0.226142,
2.72197,1.08024,2.36112,0.216908,25.6394,43.3984,44.5867,0.22675,
3.08055,1.06762,2.40773,0.229104,41.2205,28.9532,70.3012,0.219817,
2.92246,1.20503,2.8002,0.224753,40.8186,44.3713,45.6456,0.22866,
2.82183,1.06704,2.38218,0.223883,26.3786,43.8679,63.8845,0.247171,
2.97411,1.04294,2.38373,0.246387,52.6374,29.6016,56.3607,0.237211,
2.79434,1.0554,2.34891,0.184738,27.0735,55.6193,44.3949,0.218511,
2.89402,1.17485,2.67503,0.249649,53.4731,30.2209,44.1954,0.235542,
2.71708,1.24326,2.68141,0.202689,40.158,56.3972,56.6641,0.220649,
3.10914,1.28606,2.63095,0.23604,51.8886,43.5091,42.4202,0.249667,
2.76683,1.11181,2.45691,0.219958,50.3055,54.879,32.4293,0.231503,
3.62199,1.10718,2.45616,0.226612,50.4079,54.1596,44.4111,0.230354,
3.21069,1.35737,2.57048,0.175502,40.1915,53.7993,29.857,0.252659,
